"","Value","Freq","Count","CLASSNAMES","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"102",241,12,10269941,"Shrub Cover = 41%",183,167,123,0.717647059,0.654901961,0.482352941,3,0
"103",242,16612,25426252,"Shrub Cover = 42%",177,161,118,0.694117647,0.631372549,0.462745098,3694,0
"104",243,2531,5273551,"Shrub Cover = 43%",170,155,114,0.666666667,0.607843137,0.447058824,563,0
"105",244,1677,16732792,"Shrub Cover = 44%",164,149,110,0.643137255,0.584313725,0.431372549,373,0
"106",245,128,7695545,"Shrub Cover = 45%",160,143,107,0.62745098,0.560784314,0.419607843,28,0
"107",246,1422,14507437,"Shrub Cover = 46%",156,137,103,0.611764706,0.537254902,0.403921569,316,0
"108",247,996,4573545,"Shrub Cover = 47%",152,131,100,0.596078431,0.51372549,0.392156863,222,0
"109",248,1025,2461786,"Shrub Cover = 48%",148,125,96,0.580392157,0.490196078,0.376470588,228,0
"110",249,428,5474490,"Shrub Cover = 49%",143,120,93,0.560784314,0.470588235,0.364705882,95,0
"111",250,118,3063665,"Shrub Cover = 50%",139,114,90,0.545098039,0.447058824,0.352941176,26,0
"112",251,475,4272681,"Shrub Cover = 51%",135,108,86,0.529411765,0.423529412,0.337254902,106,0
"113",252,163,3051020,"Shrub Cover = 52%",131,102,83,0.51372549,0.4,0.325490196,36,0
"114",253,411,1022387,"Shrub Cover = 53%",127,97,78,0.498039216,0.380392157,0.305882353,91,0
"115",254,58,3398299,"Shrub Cover = 54%",123,92,73,0.482352941,0.360784314,0.28627451,13,0
"116",255,24,4164670,"Shrub Cover = 55%",120,88,68,0.470588235,0.345098039,0.266666667,5,0
"117",256,50,2123894,"Shrub Cover = 56%",116,83,63,0.454901961,0.325490196,0.247058824,11,0
"118",257,44,643048,"Shrub Cover = 57%",112,78,58,0.439215686,0.305882353,0.22745098,10,0
"119",258,30,1932115,"Shrub Cover = 58%",108,74,53,0.423529412,0.290196078,0.207843137,7,0
"120",259,22,1055039,"Shrub Cover = 59%",105,69,47,0.411764706,0.270588235,0.184313725,5,0
"121",260,13,706096,"Shrub Cover = 60%",101,65,42,0.396078431,0.254901961,0.164705882,3,0
"122",262,16,502390,"Shrub Cover = 62%",94,58,36,0.368627451,0.22745098,0.141176471,4,0
"123",264,8,177779,"Shrub Cover = 64%",89,55,34,0.349019608,0.215686275,0.133333333,2,0
"124",265,12,522749,"Shrub Cover = 65%",86,53,33,0.337254902,0.207843137,0.129411765,3,0
"125",267,2,724,"Shrub Cover = 67%",80,49,31,0.31372549,0.192156863,0.121568627,0,0
"126",310,13101,4929207,"Herb Cover = 10%",204,230,225,0.8,0.901960784,0.882352941,2914,0
"127",311,3077,1097137,"Herb Cover = 11%",201,228,223,0.788235294,0.894117647,0.874509804,684,0
"128",312,2787,1425769,"Herb Cover = 12%",197,227,221,0.77254902,0.890196078,0.866666667,620,0
"129",313,5135,1605474,"Herb Cover = 13%",194,225,219,0.760784314,0.882352941,0.858823529,1142,0
